"Medicare Advantage Monthly Capitation Rates for 2021 Local EGWP Plans
Bid to Benchmark Ratios ",,,,,,,
Quartile,Ratio,,,,,,
0.9500,84.2%,,,,,,
1.0000,85.1%,,,,,,
1.0750,84.9%,,,,,,
1.1500,85.1%,,,,,,
Code,State,County,"Part A/B Rate – 
4.5 and 5 stars","Part A/B Rate –
 4 stars","Part A/B Rate – 
3.5 stars","Part A/B Rate – 
< 3.5 stars",Part A/B Rate – low enrollment / new contract under new parent org
02013,ALASKA,ALEUTIANS EAST,"1,209.94","1,199.90","1,139.90","1,111.27","1,181.90"
02016,ALASKA,ALEUTIANS WEST,"1,209.94","1,199.90","1,139.90","1,111.27","1,181.90"
02020,ALASKA,ANCHORAGE,"1,003.33",995.52,948.11,925.78,981.30
02050,ALASKA,BETHEL,"1,233.97","1,223.73","1,162.54","1,133.35","1,205.37"
02060,ALASKA,BRISTOL BAY,"1,141.16","1,131.68","1,075.10","1,048.10","1,114.71"
02068,ALASKA,DENALI,985.40,977.21,928.36,905.04,962.55
02070,ALASKA,DILLINGHAM,"1,427.91","1,416.06","1,345.26","1,311.47","1,394.81"
02090,ALASKA,FAIRBANKS NORTH STAR,978.88,971.25,923.87,902.11,957.04
02100,ALASKA,HAINES,"1,253.90","1,243.49","1,181.31","1,151.65","1,224.83"
02105,ALASKA,HOONAH-ANGOON,"1,233.39","1,223.15","1,162.00","1,132.81","1,204.81"
02110,ALASKA,JUNEAU,"1,032.05","1,023.48",972.31,947.89,"1,008.13"
02122,ALASKA,KENAI PENINSULA,"1,180.24","1,170.44","1,111.92","1,084.00","1,152.88"
02130,ALASKA,KETCHIKAN GATEWAY,"1,145.12","1,135.61","1,078.83","1,051.74","1,118.58"
02150,ALASKA,KODIAK ISLAND,"1,263.08","1,252.60","1,189.97","1,160.08","1,233.81"
02164,ALASKA,LAKE AND PENINSULA,"1,427.91","1,416.06","1,345.26","1,311.47","1,394.81"
02170,ALASKA,MATANUSKA-SUSITNA,"1,017.16","1,008.72",958.28,934.22,993.59
02180,ALASKA,NOME,"1,745.98","1,731.48","1,644.91","1,603.60","1,705.52"
02185,ALASKA,NORTH SLOPE,"1,623.34","1,609.86","1,529.37","1,490.96","1,585.72"
02188,ALASKA,NORTHWEST ARCTIC,"1,399.52","1,387.90","1,318.50","1,285.39","1,367.08"
02195,ALASKA,PETERSBURG,"1,316.19","1,305.26","1,240.00","1,208.85","1,285.68"
02198,ALASKA,PRINCE OF WALES-HYDER,"1,184.13","1,174.30","1,115.58","1,087.56","1,156.68"
02220,ALASKA,SITKA,"1,671.81","1,657.93","1,575.04","1,535.48","1,633.06"
02230,ALASKA,SKAGWAY,"1,233.39","1,223.15","1,162.00","1,132.81","1,204.81"
02240,ALASKA,SOUTHEAST FAIRBANKS,"1,078.42","1,069.47","1,015.99",990.48,"1,053.43"
02261,ALASKA,VALDEZ-CORDOVA,"1,193.98","1,184.07","1,124.87","1,096.62","1,166.31"
02270,ALASKA,WADE HAMPTON (KUSILVAK),"1,226.17","1,215.99","1,155.19","1,126.18","1,197.75"
02275,ALASKA,WRANGELL,"1,316.19","1,305.26","1,240.00","1,208.85","1,285.68"
02282,ALASKA,YAKUTAT,"1,233.39","1,223.15","1,162.00","1,132.81","1,204.81"
02290,ALASKA,YUKON-KOYUKUK,985.40,977.21,928.36,905.04,962.55
03000,ARIZONA,APACHE,"1,012.79","1,004.38",954.17,930.20,989.32
03010,ARIZONA,COCHISE,930.13,922.80,917.62,895.74,922.80
03020,ARIZONA,COCONINO,984.15,975.98,927.18,903.89,961.34
03030,ARIZONA,GILA,973.08,965.50,919.52,897.86,951.70
03040,ARIZONA,GRAHAM,925.85,918.64,908.81,887.41,918.64
03050,ARIZONA,GREENLEE,964.94,957.33,913.32,891.54,944.12
03055,ARIZONA,LA PAZ,972.32,964.75,917.69,896.08,950.63
03060,ARIZONA,MARICOPA,961.43,953.94,908.52,887.12,940.32
03070,ARIZONA,MOHAVE,985.31,977.54,934.09,911.82,964.51
03080,ARIZONA,NAVAJO,968.27,960.73,929.17,907.29,960.73
03090,ARIZONA,PIMA,980.52,972.79,890.00,868.79,947.95
03100,ARIZONA,PINAL,989.29,981.58,892.35,871.33,954.81
03110,ARIZONA,SANTA CRUZ,824.25,817.80,783.73,765.20,807.59
03120,ARIZONA,YAVAPAI,942.10,934.77,905.18,883.86,934.77
03130,ARIZONA,YUMA,946.73,939.35,902.28,881.03,933.86
04000,ARKANSAS,ARKANSAS,933.85,926.48,925.59,903.53,926.48
04010,ARKANSAS,ASHLEY,978.20,970.08,921.57,898.43,955.53
04020,ARKANSAS,BAXTER,937.33,930.00,929.26,907.29,930.00
04030,ARKANSAS,BENTON,"1,037.18","1,029.07",960.88,938.16,"1,019.36"
04040,ARKANSAS,BOONE,936.79,929.46,899.45,878.18,926.83
04050,ARKANSAS,BRADLEY,"1,004.43",996.61,949.15,926.79,982.37
04060,ARKANSAS,CALHOUN,934.97,927.60,927.60,905.49,927.60
04070,ARKANSAS,CARROLL,936.14,928.76,919.33,897.42,928.76
04080,ARKANSAS,CHICOT,"1,011.65","1,003.25",953.09,929.15,988.20
04090,ARKANSAS,CLARK,925.95,918.71,880.42,859.60,907.22
04100,ARKANSAS,CLAY,988.14,980.44,980.44,957.35,980.44
04110,ARKANSAS,CLEBURNE,935.22,927.91,927.91,905.97,927.91
04120,ARKANSAS,CLEVELAND,973.82,966.24,966.24,943.48,966.24
04130,ARKANSAS,COLUMBIA,931.09,923.84,893.99,872.93,923.84
04140,ARKANSAS,CONWAY,934.99,927.67,927.67,905.74,927.67
04150,ARKANSAS,CRAIGHEAD,934.27,926.90,926.90,904.80,926.90
04160,ARKANSAS,CRAWFORD,985.31,977.54,894.35,873.03,952.58
04170,ARKANSAS,CRITTENDEN,945.01,937.56,895.89,874.53,925.05
04180,ARKANSAS,CROSS,932.01,924.67,924.67,902.62,924.67
04190,ARKANSAS,DALLAS,964.42,956.91,911.34,889.88,943.24
04200,ARKANSAS,DESHA,"1,025.10","1,016.59",965.76,941.50,"1,001.34"
04210,ARKANSAS,DREW,963.30,955.80,910.28,888.84,942.14
04220,ARKANSAS,FAULKNER,993.63,985.86,944.78,922.44,973.53
04230,ARKANSAS,FRANKLIN,925.51,918.30,874.57,853.97,905.18
04240,ARKANSAS,FULTON,936.73,929.34,929.34,907.19,929.34
04250,ARKANSAS,GARLAND,961.63,954.05,948.03,925.43,954.05
04260,ARKANSAS,GRANT,981.86,974.11,930.81,908.62,961.12
04270,ARKANSAS,GREENE,934.39,927.02,927.02,904.92,927.02
04280,ARKANSAS,HEMPSTEAD,987.86,980.07,955.35,932.57,980.07
04290,ARKANSAS,HOT SPRING,917.03,909.80,909.80,888.11,909.80
04300,ARKANSAS,HOWARD,975.48,967.89,921.80,900.09,954.06
04310,ARKANSAS,INDEPENDENCE,929.54,922.30,882.82,862.03,913.72
04320,ARKANSAS,IZARD,935.72,928.34,928.34,906.21,928.34
04330,ARKANSAS,JACKSON,970.16,962.61,916.76,895.17,948.85
04340,ARKANSAS,JEFFERSON,928.57,921.30,921.30,899.52,921.30
04350,ARKANSAS,JOHNSON,936.57,929.25,926.36,904.45,929.25
04360,ARKANSAS,LAFAYETTE,960.84,953.26,923.40,901.38,953.26
04370,ARKANSAS,LAWRENCE,933.87,926.59,926.59,904.77,926.59
04380,ARKANSAS,LEE,928.92,921.65,905.92,884.50,921.65
04390,ARKANSAS,LINCOLN,931.33,924.04,924.04,902.19,924.04
04400,ARKANSAS,LITTLE RIVER,971.11,963.04,914.90,891.92,948.60
04410,ARKANSAS,LOGAN,951.04,943.63,943.63,921.40,943.63
04420,ARKANSAS,LONOKE,971.52,963.86,921.03,899.07,951.02
04430,ARKANSAS,MADISON,992.33,984.57,943.55,921.23,972.26
04440,ARKANSAS,MARION,937.04,929.71,929.71,907.72,929.71
04450,ARKANSAS,MILLER,997.71,989.93,944.42,922.17,976.27
04460,ARKANSAS,MISSISSIPPI,933.29,925.93,925.93,903.86,925.93
04470,ARKANSAS,MONROE,932.28,924.93,920.81,898.86,924.93
04480,ARKANSAS,MONTGOMERY,969.41,961.83,921.75,899.95,949.80
04490,ARKANSAS,NEVADA,"1,010.37","1,002.40",957.85,935.01,989.03
04500,ARKANSAS,NEWTON,879.05,872.17,835.84,816.07,861.28
04510,ARKANSAS,OUACHITA,936.44,929.11,929.11,907.14,929.11
04520,ARKANSAS,PERRY,981.69,974.02,933.43,911.36,961.85
04530,ARKANSAS,PHILLIPS,932.12,924.83,917.78,896.08,924.83
04540,ARKANSAS,PIKE,938.07,930.67,930.67,908.48,930.67
04550,ARKANSAS,POINSETT,934.24,926.87,926.87,904.78,926.87
04560,ARKANSAS,POLK,937.08,929.70,929.70,907.53,929.70
04570,ARKANSAS,POPE,936.92,929.60,929.60,907.61,929.60
04580,ARKANSAS,PRAIRIE,933.98,926.71,908.48,887.08,926.71
04590,ARKANSAS,PULASKI,975.23,967.60,925.99,904.09,955.11
04600,ARKANSAS,RANDOLPH,936.83,929.45,929.45,907.29,929.45
04610,ARKANSAS,ST. FRANCIS,927.12,919.81,909.63,887.95,919.81
04620,ARKANSAS,SALINE,991.51,983.69,939.97,917.57,970.57
04630,ARKANSAS,SCOTT,937.79,930.46,925.00,903.13,930.46
04640,ARKANSAS,SEARCY,935.26,927.95,927.95,906.00,927.95
04650,ARKANSAS,SEBASTIAN,"1,006.16",998.29,956.69,934.07,985.80
04660,ARKANSAS,SEVIER,959.54,952.06,906.73,885.37,938.46
04670,ARKANSAS,SHARP,935.01,927.64,927.64,905.53,927.64
04680,ARKANSAS,STONE,939.41,932.01,889.16,867.96,919.15
04690,ARKANSAS,UNION,935.28,927.90,908.22,886.57,927.90
04700,ARKANSAS,VAN BUREN,934.80,927.43,927.43,905.32,927.43
04710,ARKANSAS,WASHINGTON,"1,000.19",992.36,951.01,928.53,979.96
04720,ARKANSAS,WHITE,931.13,923.79,923.79,901.77,923.79
04730,ARKANSAS,WOODRUFF,"1,022.76","1,014.70",969.60,946.48,"1,001.16"
04740,ARKANSAS,YELL,942.78,935.44,890.90,869.91,922.08
05000,CALIFORNIA,ALAMEDA,990.08,981.86,932.77,909.34,967.14
05010,CALIFORNIA,ALPINE,"1,051.29","1,042.56",991.71,966.80,"1,027.31"
05020,CALIFORNIA,AMADOR,"1,064.04","1,055.20","1,002.45",977.27,"1,039.37"
05030,CALIFORNIA,BUTTE,951.41,944.00,942.72,920.51,944.00
05040,CALIFORNIA,CALAVERAS,"1,072.13","1,063.23","1,010.07",984.70,"1,047.29"
05050,CALIFORNIA,COLUSA,967.89,960.35,914.62,893.08,946.63
05060,CALIFORNIA,CONTRA COSTA,998.11,989.83,940.34,916.72,974.98
05070,CALIFORNIA,DEL NORTE,980.22,972.49,972.49,949.31,972.49
05080,CALIFORNIA,EL DORADO,"1,010.32","1,001.94",951.84,927.94,986.91
05090,CALIFORNIA,FRESNO,"1,005.00",997.17,906.52,885.17,969.97
05100,CALIFORNIA,GLENN,981.10,973.46,965.60,942.86,973.46
05110,CALIFORNIA,HUMBOLDT,968.54,960.90,922.36,900.37,952.39
05120,CALIFORNIA,IMPERIAL,843.48,836.88,836.88,817.09,836.88
05130,CALIFORNIA,INYO,"1,221.54","1,211.40","1,150.83","1,121.93","1,193.23"
05140,CALIFORNIA,KERN,984.57,976.90,930.38,908.46,962.94
05150,CALIFORNIA,KINGS,931.82,924.56,880.53,859.79,911.34
05160,CALIFORNIA,LAKE,"1,074.31","1,065.39","1,012.12",986.70,"1,049.40"
05170,CALIFORNIA,LASSEN,994.73,986.47,937.15,913.62,971.68
05200,CALIFORNIA,LOS ANGELES,"1,048.70","1,040.00",987.99,963.18,"1,024.40"
05210,CALIFORNIA,LOS ANGELES,"1,048.70","1,040.00",987.99,963.18,"1,024.40"
05300,CALIFORNIA,MADERA,"1,009.20","1,001.25",916.03,894.19,975.68
05310,CALIFORNIA,MARIN,"1,054.86","1,046.11",993.80,968.84,"1,030.42"
05320,CALIFORNIA,MARIPOSA,"1,085.52","1,076.51","1,022.68",997.00,"1,060.36"
05330,CALIFORNIA,MENDOCINO,"1,004.79",996.97,982.05,958.92,996.97
05340,CALIFORNIA,MERCED,949.39,941.91,941.91,919.45,941.91
05350,CALIFORNIA,MODOC,"1,005.11",996.77,946.93,923.15,981.81
05360,CALIFORNIA,MONO,"1,195.13","1,185.21","1,125.95","1,097.67","1,167.43"
05370,CALIFORNIA,MONTEREY,"1,027.05","1,018.52",967.60,943.30,"1,003.25"
05380,CALIFORNIA,NAPA,"1,015.42","1,006.99",957.87,933.81,992.25
05390,CALIFORNIA,NEVADA,"1,000.60",992.81,946.43,924.14,979.56
05400,CALIFORNIA,ORANGE,981.61,973.96,926.45,904.63,959.70
05410,CALIFORNIA,PLACER,"1,009.93","1,002.07",954.35,931.87,987.75
05420,CALIFORNIA,PLUMAS,"1,064.78","1,055.94","1,003.14",977.95,"1,040.10"
05430,CALIFORNIA,RIVERSIDE,979.71,972.07,925.79,903.98,958.19
05440,CALIFORNIA,SACRAMENTO,"1,011.53","1,003.56",936.73,914.40,997.73
05450,CALIFORNIA,SAN BENITO,"1,078.21","1,069.26","1,015.79",990.28,"1,053.22"
05460,CALIFORNIA,SAN BERNARDINO,980.49,972.85,884.41,863.58,946.32
05470,CALIFORNIA,SAN DIEGO,981.99,974.34,927.94,906.08,960.42
05480,CALIFORNIA,SAN FRANCISCO,984.15,976.39,932.99,910.75,963.37
05490,CALIFORNIA,SAN JOAQUIN,968.40,960.85,915.10,893.54,947.13
05500,CALIFORNIA,SAN LUIS OBISPO,930.14,922.90,922.90,901.16,922.90
05510,CALIFORNIA,SAN MATEO,"1,009.09","1,001.23",968.08,945.28,"1,001.23"
05520,CALIFORNIA,SANTA BARBARA,"1,026.37","1,018.28",973.02,949.82,"1,004.69"
05530,CALIFORNIA,SANTA CLARA,"1,035.00","1,026.41",976.35,951.82,"1,011.39"
05540,CALIFORNIA,SANTA CRUZ,"1,001.52",993.21,944.77,921.04,978.68
05550,CALIFORNIA,SHASTA,968.20,960.16,912.16,889.25,945.76
05560,CALIFORNIA,SIERRA,975.82,968.22,922.11,900.39,954.39
05570,CALIFORNIA,SISKIYOU,"1,013.28","1,005.38",957.51,934.95,991.01
05580,CALIFORNIA,SOLANO,"1,044.48","1,036.34",986.99,963.75,"1,021.54"
05590,CALIFORNIA,SONOMA,"1,019.11","1,011.17",982.63,959.48,"1,011.17"
05600,CALIFORNIA,STANISLAUS,"1,047.75","1,039.49",951.02,928.35,"1,012.94"
05610,CALIFORNIA,SUTTER,938.20,930.80,930.80,908.61,930.80
05620,CALIFORNIA,TEHAMA,992.15,984.42,937.54,915.46,970.36
05630,CALIFORNIA,TRINITY,"1,009.53","1,001.15",952.31,928.40,986.50
05640,CALIFORNIA,TULARE,960.07,952.50,910.16,888.46,939.79
05650,CALIFORNIA,TUOLUMNE,"1,022.38","1,013.89",963.20,939.01,998.69
05660,CALIFORNIA,VENTURA,"1,028.22","1,019.69",968.70,944.37,"1,004.39"
05670,CALIFORNIA,YOLO,"1,015.42","1,007.48",954.04,931.48,"1,007.48"
05680,CALIFORNIA,YUBA,985.50,977.82,931.26,909.32,963.86
06000,COLORADO,ADAMS,"1,008.09","1,000.15",915.03,893.22,974.62
06010,COLORADO,ALAMOSA,933.40,926.10,926.10,904.20,926.10
06020,COLORADO,ARAPAHOE,973.82,966.24,920.22,898.55,952.43
06030,COLORADO,ARCHULETA,"1,000.07",991.77,942.19,918.52,976.89
06040,COLORADO,BACA,"1,162.31","1,152.66","1,095.03","1,067.53","1,135.38"
06050,COLORADO,BENT,932.41,925.11,924.74,902.88,925.11
06060,COLORADO,BOULDER,"1,033.20","1,025.05",956.41,933.61,"1,018.69"
06070,COLORADO,CHAFFEE,"1,001.60",993.80,961.77,939.12,993.80
06080,COLORADO,CHEYENNE,"1,067.88","1,059.01","1,006.06",980.80,"1,043.12"
06090,COLORADO,CLEAR CREEK,"1,018.12","1,010.09",966.65,943.61,997.06
06100,COLORADO,CONEJOS,931.99,924.65,924.65,902.60,924.65
06110,COLORADO,COSTILLA,931.03,923.75,903.18,881.83,923.75
06120,COLORADO,CROWLEY,905.18,898.05,858.14,837.68,886.07
06130,COLORADO,CUSTER,931.74,924.45,896.06,874.87,923.32
06140,COLORADO,DELTA,971.59,963.99,923.82,901.98,951.94
06150,COLORADO,DENVER,"1,043.74","1,035.51",947.38,924.80,"1,009.07"
06160,COLORADO,DOLORES,957.29,949.84,904.60,883.30,936.26
06170,COLORADO,DOUGLAS,"1,027.04","1,019.04",970.52,947.66,"1,004.49"
06180,COLORADO,EAGLE,"1,101.48","1,092.34","1,037.72","1,011.66","1,075.95"
06190,COLORADO,ELBERT,"1,033.41","1,025.36",943.41,921.19,"1,007.06"
06200,COLORADO,EL PASO,968.69,961.05,918.34,896.44,948.24
06210,COLORADO,FREMONT,934.32,927.01,893.50,872.37,920.70
06220,COLORADO,GARFIELD,"1,037.92","1,029.30",977.84,953.28,"1,013.87"
06230,COLORADO,GILPIN,"1,007.38",999.54,953.58,931.12,985.75
06240,COLORADO,GRAND,"1,105.53","1,096.35","1,041.54","1,015.38","1,079.91"
06250,COLORADO,GUNNISON,970.09,962.53,916.70,895.11,948.78
06260,COLORADO,HINSDALE,956.65,949.20,905.56,884.23,936.11
06270,COLORADO,HUERFANO,936.65,929.32,890.61,869.55,917.71
06280,COLORADO,JACKSON,"1,053.11","1,044.37",992.15,967.23,"1,028.71"
06290,COLORADO,JEFFERSON,"1,014.11","1,006.11",920.49,898.54,980.43
06300,COLORADO,KIOWA,"1,141.99","1,132.51","1,075.89","1,048.87","1,115.53"
06310,COLORADO,KIT CARSON,"1,209.20","1,199.16","1,139.20","1,110.59","1,181.17"
06320,COLORADO,LAKE,976.98,968.87,920.43,897.32,954.34
06330,COLORADO,LA PLATA,936.49,929.17,929.17,907.20,929.17
06340,COLORADO,LARIMER,"1,010.10","1,002.14",957.60,934.77,988.78
06350,COLORADO,LAS ANIMAS,932.25,924.98,886.56,865.67,917.58
06360,COLORADO,LINCOLN,"1,014.48","1,006.05",955.75,931.75,990.96
06370,COLORADO,LOGAN,983.53,975.36,926.59,903.32,960.73
06380,COLORADO,MESA,975.03,967.40,927.09,905.17,955.31
06390,COLORADO,MINERAL,"1,011.81","1,003.92",956.12,933.60,989.58
06400,COLORADO,MOFFAT,"1,174.04","1,164.29","1,106.07","1,078.29","1,146.83"
06410,COLORADO,MONTEZUMA,935.28,927.90,927.90,905.78,927.90
06420,COLORADO,MONTROSE,978.41,970.76,930.31,908.31,958.62
06430,COLORADO,MORGAN,965.42,957.41,909.53,886.69,943.05
06440,COLORADO,OTERO,904.26,897.18,859.81,839.47,885.97
06450,COLORADO,OURAY,"1,030.09","1,021.97",976.55,953.27,"1,008.34"
06460,COLORADO,PARK,"1,026.08","1,017.99",931.35,909.15,992.00
06470,COLORADO,PHILLIPS,"1,429.99","1,418.12","1,347.21","1,313.38","1,396.84"
06480,COLORADO,PITKIN,"1,403.52","1,391.87","1,322.27","1,289.07","1,370.99"
06490,COLORADO,PROWERS,979.74,971.60,923.02,899.84,957.03
06500,COLORADO,PUEBLO,928.95,921.68,921.68,899.89,921.68
06510,COLORADO,RIO BLANCO,"1,392.44","1,380.88","1,311.84","1,278.89","1,360.16"
06520,COLORADO,RIO GRANDE,964.77,957.25,951.12,928.71,957.25
06530,COLORADO,ROUTT,997.47,989.19,939.73,916.13,974.35
06540,COLORADO,SAGUACHE,932.89,925.60,904.79,883.40,925.60
06550,COLORADO,SAN JUAN,930.70,923.37,923.37,901.35,923.37
06560,COLORADO,SAN MIGUEL,945.09,937.72,893.07,872.03,924.33
06570,COLORADO,SEDGWICK,"1,046.97","1,038.28",986.36,961.59,"1,022.70"
06580,COLORADO,SUMMIT,"1,017.81","1,009.88",961.79,939.14,995.45
06590,COLORADO,TELLER,972.98,965.31,922.41,900.42,952.45
06600,COLORADO,WASHINGTON,"1,012.55","1,004.15",953.94,929.98,989.09
06610,COLORADO,WELD,"1,000.69",992.80,948.68,926.06,979.56
06620,COLORADO,YUMA,"1,287.06","1,276.37","1,212.55","1,182.10","1,257.23"
06630,COLORADO,BROOMFIELD,"1,028.50","1,020.45",973.47,950.45,"1,020.45"
07000,CONNECTICUT,FAIRFIELD,986.53,978.34,929.42,906.08,963.66
07010,CONNECTICUT,HARTFORD,934.73,927.45,883.28,862.48,914.20
07020,CONNECTICUT,LITCHFIELD,"1,000.94",993.15,945.86,923.58,978.96
07030,CONNECTICUT,MIDDLESEX,984.07,976.41,929.91,908.01,962.46
07040,CONNECTICUT,NEW HAVEN,968.97,960.93,912.88,889.96,946.51
07050,CONNECTICUT,NEW LONDON,992.83,985.10,938.19,916.09,971.02
07060,CONNECTICUT,TOLLAND,"1,004.71",996.88,949.41,927.05,982.64
07070,CONNECTICUT,WINDHAM,983.50,975.33,927.76,904.46,961.06
08000,DELAWARE,KENT,955.98,948.53,917.62,896.00,948.53
08010,DELAWARE,NEW CASTLE,992.39,984.66,937.77,915.68,970.60
08020,DELAWARE,SUSSEX,972.54,964.97,917.89,896.27,950.84
09000,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,953.52,946.00,903.95,882.40,933.38
10000,FLORIDA,ALACHUA,959.78,952.30,923.97,902.21,952.30
10010,FLORIDA,BAKER,"1,051.55","1,042.82",990.68,965.80,"1,027.18"
10020,FLORIDA,BAY,"1,008.80","1,000.94",958.50,935.92,992.05
10030,FLORIDA,BRADFORD,979.82,972.19,925.89,904.08,958.30
10040,FLORIDA,BREVARD,991.36,983.64,894.21,873.15,956.81
10050,FLORIDA,BROWARD,"1,017.34","1,008.90",958.45,934.38,993.76
10060,FLORIDA,CALHOUN,937.14,929.84,895.70,874.60,927.05
10070,FLORIDA,CHARLOTTE,972.78,965.20,919.24,897.59,951.41
10080,FLORIDA,CITRUS,910.21,903.04,903.04,881.51,903.04
10090,FLORIDA,CLAY,949.85,941.96,894.86,872.39,927.83
10100,FLORIDA,COLLIER,968.13,960.59,914.84,893.29,946.86
10110,FLORIDA,COLUMBIA,"1,018.05","1,009.60",959.12,935.03,994.45
